Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link,SFDR
Jpm All Country Research Enhanced Index Equity Active Ucits Etf,"26,535","+0,15",17:20:08,"26,45","26,535","26,52",,/borsa/etf/scheda/IE000A7N3IV0-ETFP.html?lang=it,Art. 8
Jpm All Country Research Enhanced Index Equity Active Ucits Etf Eur H,,,,,,"28,37",,/borsa/etf/scheda/IE0001JABD69-ETFP.html?lang=it,Art. 8
Jpm China A Rei Ucits Etf Usd Acc,,,,,,"22,67",,/borsa/etf/scheda/IE00BMDV7578-ETFP.html?lang=it,Art. 8
Jpm Emerging Markets Local Currency Bond Active Ucits Etf,"9,935","-0,40",16:43:26,"9,901","9,94","9,935",,/borsa/etf/scheda/IE000TGCBXG8-ETFP.html?lang=it,Art. 8
Jpm Eur 1-5y Ig Corp Ucits Etf Eur Acc,"108,90","-0,11",13:40:47,"108,86","109,00","108,96",,/borsa/etf/scheda/IE00BF59RW70-ETFP.html?lang=it,Art. 8
Jpm Eur Aggregate Bond Active Ucits Etf,"10,142","-0,06",14:49:13,"10,142","10,142","10,142",,/borsa/etf/scheda/IE00049TNTV6-ETFP.html?lang=it,Art. 8
Jpm Eur Government Bond Active Ucits Etf,"10,182","+0,00",15:04:02,"10,156","10,182","10,182",,/borsa/etf/scheda/IE000JUREXG2-ETFP.html?lang=it,Art. 8
Jpm Eur High Yield Bond Active Ucits Etf,,,,,,"10,552",,/borsa/etf/scheda/IE000IEOQSJ3-ETFP.html?lang=it,Art. 8
Jpm Eur Ig Corp Ucits Etf Eur Acc,"108,37","+0,03",16:43:22,"108,12","108,37","108,30",,/borsa/etf/scheda/IE00BF59RX87-ETFP.html?lang=it,Art. 8
Jpm Eur Ult Short Inc Ucits Etf Eur Acc,"109,465","+0,07",17:35:28,"109,34","109,465","109,465",,/borsa/etf/scheda/IE00BD9MMF62-ETFP.html?lang=it,Art. 8
Jpm Europe Rei Ucits Etf Eur Acc,"52,23","-0,42",17:35:23,"51,96","52,55","52,23",,/borsa/etf/scheda/IE00BF4G7183-ETFP.html?lang=it,Art. 8
Jpm Eurozone Rei Ucits Etf Eur Acc,"41,805","-1,08",11:20:45,"41,805","42,015","42,025",,/borsa/etf/scheda/IE00004PGEY9-ETFP.html?lang=it,Art. 8
Robeco Nextgen Global Small-Cap Equity Ucits Etf Usd Acc,,,,,,"4,3075",,/borsa/etf/scheda/IE000OHXGWO8-ETFP.html?lang=it,Art. 8
Schroder Glb Ig Corp Bond Aetf Acc Eur H,,,,,,"10,038",,/borsa/etf/scheda/IE0002U1PIC8-ETFP.html?lang=it,Art. 8
Schroder Global Equity Active Ucits Etf Acc Usd,"9,352","-0,45",16:04:32,"9,35","9,352","9,375",,/borsa/etf/scheda/IE000BNLRWE6-ETFP.html?lang=it,Art. 8
Sprott Pure Play Copper Miners Ucits Etf,"18,794","-2,66",17:28:45,"18,76","19,068","18,818",,/borsa/etf/scheda/IE000IQQEL77-ETFP.html?lang=it,Art. 8
State Street  Spdr Bloomberg U.S. High Yield  Corporate Scored Ucits Etf (Dist),"34,665","+0,09",11:12:41,"34,665","34,665","34,63",,/borsa/etf/scheda/IE00B99FL386-ETFP.html?lang=it,Art. 8
State Street All World Enhanced Active Equity Ucits Etf (Acc),,,,,,"8,726",,/borsa/etf/scheda/IE000BRX9DZ0-ETFP.html?lang=it,Art. 8
State Street Climate Transition Emerging Markets Enhanced Equity Fund - Ucits Etf Class,,,,,,"10,36",,/borsa/etf/scheda/LU3121015302-ETFP.html?lang=it,Art. 8
State Street Emerging Markets Screened Enhanced Equity Fund - Ucits Etf Class,,,,,,"10,404",,/borsa/etf/scheda/LU3121015211-ETFP.html?lang=it,Art. 8
State Street Emu Screened Equity Fund - Ucits Etf Class,,,,,,"11,096",,/borsa/etf/scheda/LU3121015138-ETFP.html?lang=it,Art. 8
State Street Europe Screened Enhanced Equity Fund - Ucits Etf Class,,,,,,"10,916",,/borsa/etf/scheda/LU3121015567-ETFP.html?lang=it,Art. 8
State Street Europe Small Cap Screened Equity Fund - Ucits Etf Class,,,,,,"11,232",,/borsa/etf/scheda/LU3121015484-ETFP.html?lang=it,Art. 8
State Street Global Screened Enhanced Equity Fund - Ucits Etf Class,,,,,,"9,233",,/borsa/etf/scheda/LU3121015641-ETFP.html?lang=it,Art. 8
State Street Spdr Bloomberg 0-3 Year Euro Corporate Scored Ucits Etf (Acc),"33,10","-0,03",13:32:12,"33,08","33,105","33,105",,/borsa/etf/scheda/IE00B6YX5H87-ETFP.html?lang=it,Art. 8
State Street Spdr Bloomberg 0-3 Year Euro Corporate Scored Ucits Etf (Acc),,,,"33,095","33,095","33,105",,/borsa/etf/scheda/IE00B6YX5H87-XAMS.html?lang=it,Art. 8
State Street Spdr Bloomberg U.S. Corporate Scored Eur Hdg Ucits Etf (Acc),,,,"27,30","27,30","27,305",,/borsa/etf/scheda/IE00BFY0GV36-XAMS.html?lang=it,Art. 8
State Street Spdr Bloomberg U.S. Corporate Scored Eur Hdg Ucits Etf (Acc),"27,255","-0,40",10:50:51,"27,255","27,255","27,30",,/borsa/etf/scheda/IE00BFY0GV36-ETFP.html?lang=it,Art. 8
State Street Spdr Bloomberg U.S. Corporate Scored Ucits Etf (Acc),,,,,,"26,055",,/borsa/etf/scheda/IE00BLF7VX27-ETFP.html?lang=it,Art. 8
State Street Spdr Bloomberg U.S. High Yield Corporate Scored Eur Hdg Ucits Etf (Acc),"34,625","+0,14",10:47:46,"34,625","34,625","34,555",,/borsa/etf/scheda/IE00BYTH5602-ETFP.html?lang=it,Art. 8
State Street Spdr S&P 500  Leaders Ucits Etf (Acc),"44,36","+0,41",17:35:13,"43,885","44,36","44,36",,/borsa/etf/scheda/IE00BH4GPZ28-XAMS.html?lang=it,Art. 8
State Street Spdr S&P 500  Leaders Ucits Etf (Acc),"44,345","+0,40",17:24:54,"44,07","44,345","44,35",,/borsa/etf/scheda/IE00BH4GPZ28-ETFP.html?lang=it,Art. 8
Jpm Us Eq Active Ucits Etf,,,,,,"30,83",,/borsa/etf/scheda/IE000RSCXLM4-ETFP.html?lang=it,Art. 8
Jpm Us Growth Eq Active Ucits Etf,,,,,,"32,87",,/borsa/etf/scheda/IE000UZZ5SU2-ETFP.html?lang=it,Art. 8
Jpm Us Growth Eq Active Ucits Etf,"31,985","-0,14",14:39:39,"31,985","31,985","31,95",,/borsa/etf/scheda/IE0005CH3U28-ETFP.html?lang=it,Art. 8
Jpm Us Rei Ucits Etf Eur Acc,,,,,,"28,635",,/borsa/etf/scheda/IE000W85O7M4-ETFP.html?lang=it,Art. 8
Jpm Us Rei Ucits Etf Eurh Acc,"56,25","-0,48",09:53:45,"56,24","56,29","56,40",,/borsa/etf/scheda/IE000CN8T855-ETFP.html?lang=it,Art. 8
Jpm Us Rei Ucits Etf Usd Acc,"61,13","-0,16",17:35:28,"60,93","61,22","61,13",,/borsa/etf/scheda/IE00BF4G7076-ETFP.html?lang=it,Art. 8
Jpm Us Value Eq Active Ucits Etf,,,,,,"30,90",,/borsa/etf/scheda/IE000CQQ22C8-ETFP.html?lang=it,Art. 8
Jpm Us Value Eq Active Ucits Etf,,,,,,"29,97",,/borsa/etf/scheda/IE000TD3TI26-ETFP.html?lang=it,Art. 8
Jpm Usd High Yield Bond Active Ucits Etf A,,,,,,"9,431",,/borsa/etf/scheda/IE000LZI2UH4-ETFP.html?lang=it,Art. 8
Jpm Usd High Yield Bond Active Ucits Etf Eur H,,,,,,"9,595",,/borsa/etf/scheda/IE000R7DCW45-ETFP.html?lang=it,Art. 8
Jpm Usd Ig Corp Ucits Etf Usd Acc,"107,82","-0,06",16:57:06,"107,82","107,82","107,73",,/borsa/etf/scheda/IE00BF59RV63-ETFP.html?lang=it,Art. 8
Jpm Usd Ult Short Inc Ucits Etf Usd Dis,"86,665","+0,01",15:00:25,"86,665","86,665","86,72",,/borsa/etf/scheda/IE00BDFC6Q91-ETFP.html?lang=it,Art. 8
Jupiter Origin Global Smaller Companies Ucits Etf,,,,,,"9,706",,/borsa/etf/scheda/IE000AN3AFZ1-ETFP.html?lang=it,Art. 8
L&G Apac Ex-Japan Quality Dividends Equal Weight Ucits Etf,"10,95","-0,36",17:35:05,"10,894","10,95","10,95",,/borsa/etf/scheda/IE00BMYDMB35-ETFP.html?lang=it,Art. 8
L&G Battery Value-Chain Ucits Etf,"32,555","+0,29",17:35:14,"32,35","33,085","32,555",,/borsa/etf/scheda/IE00BF0M2Z96-ETFP.html?lang=it,Art. 8
L&G Battery Value-Chain Ucits Etf,"32,5211","+0,28",17:28:07,"32,3623","33,00","32,4844",,/borsa/etf/scheda/IE00BF0M2Z96-XAMS.html?lang=it,Art. 8
L&G Corporate Bond Ex-Banks Higher Ratings 0-2y Ucits Etf,,,,,,"9,228",,/borsa/etf/scheda/IE000CWS09Q9-ETFP.html?lang=it,Art. 8
L&G Corporate Bond Ex-Banks Higher Ratings 0-2y Ucits Etf Eur H,,,,,,"10,36",,/borsa/etf/scheda/IE000YMQ2SC9-ETFP.html?lang=it,Art. 8
L&G Cyber Security Innovation Ucits Etf,"16,95","-1,30",16:30:17,"16,95","17,084","16,968",,/borsa/etf/scheda/IE000ST40PX8-ETFP.html?lang=it,Art. 8
L&G Digital Payments Ucits Etf,,,,,,"5,913",,/borsa/etf/scheda/IE00BF92J153-ETFP.html?lang=it,Art. 8
Jpm Global Agg Bd Active Ucits Etf,"9,943","-0,23",15:31:09,"9,917","9,954","9,949",,/borsa/etf/scheda/IE0006MM8VN6-ETFP.html?lang=it,Art. 8
Jpm Global Agg Bd Active Ucits Etf,"10,474","-0,66",09:04:26,"10,474","10,474","10,524",,/borsa/etf/scheda/IE000PQQLZM7-ETFP.html?lang=it,Art. 8
Jpm Global Em Rei Ucits Etf Eur Acc,"34,73","+0,74",17:01:21,"34,73","34,73","34,77",,/borsa/etf/scheda/IE0006SEWKA2-ETFP.html?lang=it,Art. 8
Jpm Global Em Rei Ucits Etf Usd Acc,"41,50","+0,86",17:35:21,"41,115","41,56","41,50",,/borsa/etf/scheda/IE00BF4G6Z54-ETFP.html?lang=it,Art. 8
Jpm Global Government Bond Active Ucits Etf Eur H Acc,,,,,,"8,793",,/borsa/etf/scheda/IE0008P6LL15-ETFP.html?lang=it,Art. 8
Jpm Global Government Bond Active Ucits Etf Usd Acc,"8,608","-0,20",10:50:34,"8,589","8,608","8,606",,/borsa/etf/scheda/IE000JS4ANL9-ETFP.html?lang=it,Art. 8
Jpm Global Ig Corporate Bond Active Ucits Etf Eur H Acc,,,,,,"9,196",,/borsa/etf/scheda/IE00048C5NZ0-ETFP.html?lang=it,Art. 8
Jpm Global Ig Corporate Bond Active Ucits Etf Usd Acc,,,,,,"9,072",,/borsa/etf/scheda/IE000S2QZKI8-ETFP.html?lang=it,Art. 8
Jpm Global Rei Ucits Etf Eur Acc,"28,955","-0,34",14:44:33,"28,955","28,955","28,975",,/borsa/etf/scheda/IE0005MWBFR7-ETFP.html?lang=it,Art. 8
Jpm Global Rei Ucits Etf Eurhacc,"52,85","-0,36",17:29:56,"52,64","53,07","52,87",,/borsa/etf/scheda/IE0000UW95D6-ETFP.html?lang=it,Art. 8
Jpm Global Rei Ucits Etf Usd Acc,"54,13","-0,28",17:35:01,"54,00","54,27","54,13",,/borsa/etf/scheda/IE00BF4G6Y48-ETFP.html?lang=it,Art. 8
Jpm Green Social Sust Ucits Etf Eurh Acc,"111,16","-0,04",13:21:36,"111,16","111,16","111,36",,/borsa/etf/scheda/IE000FBG59J1-ETFP.html?lang=it,Art. 8
Jpm Green Social Sust Ucits Etf Usd Acc,"102,75","-0,41",10:50:36,"102,75","102,75","102,99",,/borsa/etf/scheda/IE0005FKEK99-ETFP.html?lang=it,Art. 8
Jpm India Research Enhanced Index Equity Active Ucits Etf Usd Acc,,,,,,"19,274",,/borsa/etf/scheda/IE000ZAJ6XQ2-ETFP.html?lang=it,Art. 8
Jpm Japan Rei Ucits Etf Eurh Acc,"50,38","-0,51",09:34:54,"50,37","50,41","50,23",,/borsa/etf/scheda/IE000QGWZZO0-ETFP.html?lang=it,Art. 8
Jpm Japan Rei Ucits Etf Usd Acc,"33,045","-0,74",16:43:04,"33,00","33,285","33,02",,/borsa/etf/scheda/IE00BP2NF958-ETFP.html?lang=it,Art. 8
Jpm Strategic Allocation Conservative Active Ucits Etf - Eur (Acc),,,,,,"5,039",,/borsa/etf/scheda/IE000FASRFS4-ETFP.html?lang=it,Art. 8
Jpm Strategic Allocation Growth Active Ucits Etf - Eur (Acc),"5,187","-0,29",11:31:27,"5,187","5,187","5,19",,/borsa/etf/scheda/IE000MVWFDH1-ETFP.html?lang=it,Art. 8
Jpm Strategic Allocation Moderate Active Ucits Etf - Eur (Acc),"5,151","+0,08",17:19:30,"5,14","5,151","5,146",,/borsa/etf/scheda/IE000TWAN2K7-ETFP.html?lang=it,Art. 8
Jpm Us Eq Active Ucits Etf,,,,,,"31,755",,/borsa/etf/scheda/IE000BZFW5H7-ETFP.html?lang=it,Art. 8
Ubs Msci World Socially Responsible Ucits Etf Heur Acc,"17,378","+0,75",13:28:52,"17,238","17,378","17,334",,/borsa/etf/scheda/IE00BK72HM96-ETFP.html?lang=it,Art. 8
Ubs Msci World Socially Responsible Ucits Etf Usd Acc,"22,29","+0,41",16:48:46,"22,225","22,295","22,31",,/borsa/etf/scheda/IE00BK72HJ67-ETFP.html?lang=it,Art. 8
Ubs Msci World Socially Responsible Ucits Etf Usd Acc,"33,03","+0,40",15:51:05,"32,93","33,03","33,075",,/borsa/etf/scheda/LU0950674332-ETFP.html?lang=it,Art. 8
Ubs Msci World Socially Responsible Ucits Etf Usd Dis,"163,43","+0,54",14:14:23,"162,40","163,43","163,43",,/borsa/etf/scheda/LU0629459743-XAMS.html?lang=it,Art. 8
Ubs Msci World Socially Responsible Ucits Etf Usd Dis,"163,36","+0,50",16:55:28,"162,69","163,85","163,42",,/borsa/etf/scheda/LU0629459743-ETFP.html?lang=it,Art. 8
Ubs S&P 500 Esg Elite Ucits Etf Heur Acc,"18,434","+0,46",15:23:35,"18,398","18,47","18,514",,/borsa/etf/scheda/IE00BLSN7W87-ETFP.html?lang=it,Art. 8
Ubs S&P 500 Esg Elite Ucits Etf Usd Acc,"20,90","+0,63",16:28:09,"20,87","20,94","20,975",,/borsa/etf/scheda/IE00BLSN7P11-ETFP.html?lang=it,Art. 8
Ubs S&P 500 Scored & Screened Ucits Etf Heur Acc,"39,695","+0,18",17:35:29,"39,42","39,695","39,695",,/borsa/etf/scheda/IE00BHXMHQ65-ETFP.html?lang=it,Art. 8
Ubs S&P 500 Scored & Screened Ucits Etf Usd Acc,"44,905","+0,15",16:54:32,"44,705","44,905","44,935",,/borsa/etf/scheda/IE00BHXMHL11-ETFP.html?lang=it,Art. 8
Ubs S&P Dividend Aristocrats Esg Elite Ucits Etf Heur Dis,"12,616","-0,38",17:22:47,"12,582","12,68","12,626",,/borsa/etf/scheda/IE00BM9TV208-ETFP.html?lang=it,Art. 8
Ubs S&P Dividend Aristocrats Esg Elite Ucits Etf Usd Dis,"10,614","-0,34",17:18:58,"10,584","10,64","10,606",,/borsa/etf/scheda/IE00BMP3HG27-XAMS.html?lang=it,Art. 8
Ubs S&P Dividend Aristocrats Esg Elite Ucits Etf Usd Dis,,,,,,"10,602",,/borsa/etf/scheda/IE00BMP3HG27-ETFP.html?lang=it,Art. 8
Ubs S&P Usa Dividend Aristocrats Esg Elite Ucits Etf Heur Dis,,,,,,"3,333",,/borsa/etf/scheda/IE000S6476U8-ETFP.html?lang=it,Art. 8
Ubs S&P Usa Dividend Aristocrats Esg Elite Ucits Etf Usd Dis,"3,639","-0,22",13:53:18,"3,639","3,639","3,6345",,/borsa/etf/scheda/IE000JQ2IJD3-ETFP.html?lang=it,Art. 8
Ubs Sbi® Foreign Aaa-Bbb 1-5 Esg Ucits Etf Chf Dis,"12,59","-0,13",17:19:35,"12,558","12,59","12,584",,/borsa/etf/scheda/LU0879397742-ETFP.html?lang=it,Art. 8
Ubs Sbi® Foreign Aaa-Bbb 5-10 Esg Ucits Etf Chf Dis,,,,,,"15,062",,/borsa/etf/scheda/LU0879399441-ETFP.html?lang=it,Art. 8
Ubs Sustainable Development Bank Bonds Ucits Etf Heur Acc,"10,196","+0,02",16:46:25,"10,156","10,196","10,188",,/borsa/etf/scheda/LU1852211991-ETFP.html?lang=it,Art. 8
Ubs Sustainable Development Bank Bonds Ucits Etf Usd Acc,"10,682","-0,11",13:33:30,"10,682","10,682","10,696",,/borsa/etf/scheda/LU1852211215-ETFP.html?lang=it,Art. 8
Us Global Investors Travel Ucits Etf,"8,303","-0,72",15:31:01,"8,291","8,303","8,289",,/borsa/etf/scheda/IE00BMFNW783-ETFP.html?lang=it,Art. 8
Us Global Investors Travel Ucits Etf,,,,"8,304","8,304","8,2872",,/borsa/etf/scheda/IE00BMFNW783-XPAR.html?lang=it,Art. 8
Onemarkets Msci Usa Universal Ucits Etf,,,,,,"10,428",,/borsa/etf/scheda/LU3281687668-ETFP.html?lang=it,Art. 8
Onemarkets Msci World Universal Ucits Etf,"10,258","-0,70",15:53:19,"10,258","10,362","10,308",,/borsa/etf/scheda/LU3281687825-ETFP.html?lang=it,Art. 8
Ossiam Esg Low Carb Sh Cape Us Ucits Etf,,,,,,"109,65",,/borsa/etf/scheda/IE00BF92LV92-ETFP.html?lang=it,Art. 8
Ossiam Euro Gov 3-5 Carb Reduc Ucits Etf,"202,28","-0,10",10:32:34,"202,28","202,51","202,76",,/borsa/etf/scheda/LU2069380306-ETFP.html?lang=it,Art. 8
Ossiam Europe Esg Machine Lear Ucits Etf,"303,80","-0,21",15:43:08,"303,80","303,80","303,10",,/borsa/etf/scheda/LU0599612842-ETFP.html?lang=it,Art. 8
Ossiam Global Perspectives Ucits Etf 1d (Eur),,,,"99.725,17","99.725,17","100.017,55",,/borsa/etf/scheda/LU3138597383-XPAR.html?lang=it,Art. 8
Ossiam Serenity Euro - Ucits Etf 1c (Eur),"103,56","+0,10",16:44:17,"103,56","103,56","103,52",,/borsa/etf/scheda/LU2898088419-ETFP.html?lang=it,Art. 8
Pimco Advantage Euro Government Bond Ucits Etf,,,,,,"25,002",,/borsa/etf/scheda/IE000HDPAH09-ETFP.html?lang=it,Art. 8
Pimco Advantage Euro Low Duration Corporate Bond Ucits Etf Acc,"99,57","+0,00",16:16:40,"99,57","99,57","99,51",,/borsa/etf/scheda/IE000FDU4IY8-ETFP.html?lang=it,Art. 8
Pimco Euro Short Maturity Ucits Etf Eur Acc,"106,892","-0,02",11:55:41,"106,866","106,892","106,914",,/borsa/etf/scheda/IE00BVZ6SP04-ETFP.html?lang=it,Art. 8
Rize Cybersecurity & Privacy Ucits Etf,"6,393","-0,98",17:35:09,"6,393","6,465","6,393",,/borsa/etf/scheda/IE00BJXRZJ40-ETFP.html?lang=it,Art. 8
Rize Cybersecurity And Data Privacy Ucits Etf,"6,42","-0,57",15:38:43,"6,42","6,477","6,394",,/borsa/etf/scheda/IE00BJXRZJ40-XAMS.html?lang=it,Art. 8
Robeco 3d Em Equity Ucits Etf Usd Acc,"6,974","-0,21",09:05:47,"6,974","6,974","7,023",,/borsa/etf/scheda/IE0002Z12PN9-ETFP.html?lang=it,Art. 8
Robeco 3d Eur Enhanced Index Credits Ucits Etf Eur Acc,,,,,,"5,023",,/borsa/etf/scheda/IE000PUAKZP8-ETFP.html?lang=it,Art. 8
Robeco 3d European Equity Ucits Etf Eur Acc,"6,217","-0,75",10:50:46,"6,203","6,217","6,237",,/borsa/etf/scheda/IE0007WLHX89-ETFP.html?lang=it,Art. 8
Robeco 3d Global Enhanced Index Credits Ucits Etf Usd Acc,,,,,,"4,295",,/borsa/etf/scheda/IE000JJMOWY0-ETFP.html?lang=it,Art. 8
Robeco 3d Global Equity Ucits Etf Usd Acc,,,,,,"5,666",,/borsa/etf/scheda/IE000Q8N7WY1-ETFP.html?lang=it,Art. 8
Robeco 3d Us Equity Ucits Etf Usd Acc,"5,492","-0,04",10:50:49,"5,457","5,492","5,491",,/borsa/etf/scheda/IE000XERHYF0-ETFP.html?lang=it,Art. 8
Robeco Climate Euro Government Bond Ucits Etf Eur Acc,"5,089","+0,16",16:58:18,"5,071","5,089","5,085",,/borsa/etf/scheda/IE000D1DAPO5-XAMS.html?lang=it,Art. 8
Robeco Dynamic Theme Machine Ucits Etf Usd Acc,,,,,,"5,089",,/borsa/etf/scheda/IE000VG2WCW5-ETFP.html?lang=it,Art. 8
Ubs Euro Stoxx 50 Esg Ucits Etf Eur Dis,"21,615","-0,02",17:35:22,"21,43","21,63","21,615",,/borsa/etf/scheda/LU1971906802-ETFP.html?lang=it,Art. 8
Ubs Factor Msci Emu Prime Value Screened Ucits Etf Eur Dis,"23,745","-0,61",15:53:34,"23,745","23,745","23,74",,/borsa/etf/scheda/LU1215452928-ETFP.html?lang=it,Art. 8
Ubs Factor Msci Emu Prime Value Screened Ucits Etf Eur Dis,,,,"23,78","23,78","23,74",,/borsa/etf/scheda/LU1215452928-XAMS.html?lang=it,Art. 8
Ubs Factor Msci Emu Quality Screened Ucits Etf Eur Dis,"26,14","+0,02",15:53:00,"26,14","26,14","26,155",,/borsa/etf/scheda/LU1215451524-ETFP.html?lang=it,Art. 8
Ubs Factor Msci Emu Quality Screened Ucits Etf Eur Dis,"26,115","-0,06",13:04:51,"26,07","26,115","26,145",,/borsa/etf/scheda/LU1215451524-XAMS.html?lang=it,Art. 8
Ubs Factor Msci Usa Prime Value Screened Ucits Etf,,,,"33,205","33,205","33,095",,/borsa/etf/scheda/IE00BWT3KL42-XAMS.html?lang=it,Art. 8
Ubs Factor Msci Usa Prime Value Screened Ucits Etf Usd Dis,,,,"34,80","34,80","34,605",,/borsa/etf/scheda/IE00BX7RR706-XAMS.html?lang=it,Art. 8
Ubs Factor Msci Usa Prime Value Screened Ucits Etf Usd Dis,,,,,,"34,595",,/borsa/etf/scheda/IE00BX7RR706-ETFP.html?lang=it,Art. 8
Ubs Factor Msci Usa Quality Screened Ucits Etf Heur Acc,"48,90","-0,35",13:00:00,"48,855","48,90","49,26",,/borsa/etf/scheda/IE00BWT3KN65-XAMS.html?lang=it,Art. 8
Ubs Factor Msci Usa Quality Screened Ucits Etf Heur Acc,"48,90","-0,35",13:00:00,"48,85","48,90","49,255",,/borsa/etf/scheda/IE00BWT3KN65-ETFP.html?lang=it,Art. 8
Ubs Factor Msci Usa Quality Screened Ucits Etf Usd Dis,"54,42","+0,07",16:41:23,"54,30","54,48","54,62",,/borsa/etf/scheda/IE00BX7RRJ27-XAMS.html?lang=it,Art. 8
Ubs Factor Msci Usa Quality Screened Ucits Etf Usd Dis,"54,62","+0,44",17:29:01,"54,24","54,64","54,62",,/borsa/etf/scheda/IE00BX7RRJ27-ETFP.html?lang=it,Art. 8
Ubs Factor Msci World Selection Minimum Volatility Ucits Etf Usd Acc,"124,66","+0,08",10:18:53,"124,66","124,66","124,41",,/borsa/etf/scheda/IE000EJ2EHO7-ETFP.html?lang=it,Art. 8
Ubs Ftse Epra Nareit Developed Green Ucits Etf Usd Dis,,,,,,"107,02",,/borsa/etf/scheda/IE000H3AH951-ETFP.html?lang=it,Art. 8
Ubs Global Gender Equality Ucits Etf Heur Acc,"26,92","-0,59",10:51:09,"26,92","26,92","26,95",,/borsa/etf/scheda/IE00BDR5H073-ETFP.html?lang=it,Art. 8
Ubs Global Gender Equality Ucits Etf Usd Dis,"18,686","+0,68",17:35:07,"18,614","18,742","18,686",,/borsa/etf/scheda/IE00BDR5GT91-ETFP.html?lang=it,Art. 8
Ubs Global Green Bond Esg 1-10 Ucits Etf Heur Acc,,,,,,"10,472",,/borsa/etf/scheda/LU2484583302-ETFP.html?lang=it,Art. 8
Ubs Global Green Bond Esg 1-10 Ucits Etf Usd Acc,,,,,,"10,098",,/borsa/etf/scheda/LU2484583138-ETFP.html?lang=it,Art. 8
Ubs J.P. Morgan Emu Gov Esg Liquid Bond Ucits Etf Eur Acc,"9,935","-0,08",13:07:43,"9,915","9,935","9,943",,/borsa/etf/scheda/LU2194286006-ETFP.html?lang=it,Art. 8
Ubs J.P. Morgan Global Gov Esg Liquid Bond Ucits Etf Heur Acc,"10,54","-0,04",15:47:15,"10,536","10,548","10,542",,/borsa/etf/scheda/LU1974694553-ETFP.html?lang=it,Art. 8
Ubs J.P. Morgan Global Gov Esg Liquid Bond Ucits Etf Usd Acc,"8,285","-0,22",15:50:55,"8,285","8,307","8,298",,/borsa/etf/scheda/LU1974693662-ETFP.html?lang=it,Art. 8
Ubs J.P. Morgan Usd Em Ig Screened Diversified Bond Ucits Etf Heur Acc,"11,294","-0,39",17:35:23,"11,294","11,33","11,294",,/borsa/etf/scheda/LU1974696418-ETFP.html?lang=it,Art. 8
Ubs J.P. Morgan Usd Em Ig Screened Diversified Bond Ucits Etf Usd Acc,"12,112","-0,25",15:53:16,"12,112","12,112","12,116",,/borsa/etf/scheda/LU1974695790-ETFP.html?lang=it,Art. 8
Ubs Msci Acwi Socially Responsible Ucits Etf Heur Acc,"20,74","+0,53",17:22:38,"20,665","20,74","20,745",,/borsa/etf/scheda/IE00BDR55927-ETFP.html?lang=it,Art. 8
Ubs Msci Acwi Socially Responsible Ucits Etf Heur Acc,"20,74","+0,46",16:40:15,"20,665","20,74","20,74",,/borsa/etf/scheda/IE00BDR55927-XAMS.html?lang=it,Art. 8
Ubs Msci Acwi Socially Responsible Ucits Etf Usd Acc,"23,965","+0,52",17:35:23,"23,86","23,985","23,965",,/borsa/etf/scheda/IE00BDR55471-ETFP.html?lang=it,Art. 8
Ubs Msci Acwi Universal Ucits Etf Usd Dis,"19,646","-0,31",16:34:45,"19,646","19,686","19,692",,/borsa/etf/scheda/IE00BDQZMX67-ETFP.html?lang=it,Art. 8
Ubs Msci China Universal Ucits Etf Usd Dis,"9,356","+0,06",17:35:00,"9,338","9,366","9,356",,/borsa/etf/scheda/LU1953188833-ETFP.html?lang=it,Art. 8
Ubs Msci Em Ex China Socially Responsible Ucits Etf Usd Acc,,,,,,"7,979",,/borsa/etf/scheda/IE00BNC0MH93-ETFP.html?lang=it,Art. 8
Ubs Msci Em Socially Responsible Ucits Etf Usd Acc,"23,675","+0,98",17:35:24,"23,495","23,675","23,675",,/borsa/etf/scheda/LU1048313974-ETFP.html?lang=it,Art. 8
Ubs Msci Em Socially Responsible Ucits Etf Usd Dis,"18,006","+0,95",16:58:37,"17,868","18,009","18,00",,/borsa/etf/scheda/LU1048313891-XAMS.html?lang=it,Art. 8
Ubs Msci Em Socially Responsible Ucits Etf Usd Dis,,,,,,"17,998",,/borsa/etf/scheda/LU1048313891-ETFP.html?lang=it,Art. 8
Ubs Msci Emu Socially Responsible Ucits Etf Eur Acc,"32,305","-0,63",10:48:47,"32,305","32,305","32,475",,/borsa/etf/scheda/LU0950674761-ETFP.html?lang=it,Art. 8
Ubs Msci Emu Socially Responsible Ucits Etf Eur Dis,"135,52","-0,29",13:04:51,"135,10","135,52","135,78",,/borsa/etf/scheda/LU0629460675-XAMS.html?lang=it,Art. 8
Ubs Msci Emu Socially Responsible Ucits Etf Eur Dis,"135,86","-0,03",15:46:03,"135,12","136,56","135,78",,/borsa/etf/scheda/LU0629460675-ETFP.html?lang=it,Art. 8
Ubs Msci Emu Universal Ucits Etf Eur Acc,"25,115","+0,08",13:42:35,"25,085","25,115","25,025",,/borsa/etf/scheda/IE00BNC0M913-ETFP.html?lang=it,Art. 8
Ubs Msci Europe Socially Responsible Ucits Etf Eur Acc,,,,,,"17,108",,/borsa/etf/scheda/LU2206597804-ETFP.html?lang=it,Art. 8
Ubs Msci Europe Socially Responsible Ucits Etf Heur Acc,,,,,,"16,766",,/borsa/etf/scheda/LU2206598109-ETFP.html?lang=it,Art. 8
