Nome,Ultimo,%,Ora,Min,Max,Riferimento,,Link
Ubs Core Bbg Us Treasury 10+ Ucits Etf Usd Acc,,,,,,"8,598",,/borsa/etf/scheda/LU1459800030-ETFP.html?lang=it
Ubs Core Bbg Us Treasury 10+ Ucits Etf Usd Dist,,,,,,"8,403",,/borsa/etf/scheda/LU1459799943-ETFP.html?lang=it
Ubs Core Msci Em Ucits Etf Usd Acc,"14,934","-0,76",09:45:53,"14,914","14,934","15,048",,/borsa/etf/scheda/LU0950674175-ETFP.html?lang=it
Ubs Core Msci Em Ucits Etf Usd Dis,"135,73","-0,86",09:20:51,"135,73","135,73","136,91",,/borsa/etf/scheda/LU0480132876-ETFP.html?lang=it
Ubs Core Msci Em Ucits Etf Usd Dis,,,,"135,78","135,78","136,92",,/borsa/etf/scheda/LU0480132876-XAMS.html?lang=it
Ubs Core Msci Emu Ucits Etf Eur Acc,"39,32","-0,41",09:11:29,"39,305","39,32","39,48",,/borsa/etf/scheda/LU0950668870-ETFP.html?lang=it
Ubs Core Msci Emu Ucits Etf Eur Dis,,,,,,"201,45",,/borsa/etf/scheda/LU0147308422-ETFP.html?lang=it
Ubs Core Msci Emu Ucits Etf Eur Dis,,,,"200,85","200,85","201,75",,/borsa/etf/scheda/LU0147308422-XAMS.html?lang=it
Ubs Core Msci Europe Ucits Etf Eur Acc,"11,076","+0,04",09:45:44,"11,042","11,076","11,072",,/borsa/etf/scheda/LU0950668524-ETFP.html?lang=it
Ubs Core Msci Europe Ucits Etf Eur Dis,,,,,,"100,74",,/borsa/etf/scheda/LU0446734104-ETFP.html?lang=it
Ubs Core Msci Europe Ucits Etf Eur Dis,,,,"100,32","100,32","100,73",,/borsa/etf/scheda/LU0446734104-XAMS.html?lang=it
Ubs Core Msci Europe Ucits Etf Heur Acc,"19,474","-0,20",10:18:48,"19,474","19,498","19,514",,/borsa/etf/scheda/LU1600334798-ETFP.html?lang=it
Ubs Core Msci Japan Ucits Etf Heur Acc,"39,325","-0,29",09:24:10,"39,325","39,325","39,44",,/borsa/etf/scheda/LU1169822266-ETFP.html?lang=it
Ubs Core Msci Japan Ucits Etf Jpy Acc,"27,225","-0,16",10:10:49,"27,19","27,225","27,27",,/borsa/etf/scheda/LU0950671825-ETFP.html?lang=it
Ubs Core Msci Japan Ucits Etf Jpy Dis,,,,,,"61,63",,/borsa/etf/scheda/LU0136240974-ETFP.html?lang=it
Ubs Core Msci Japan Ucits Etf Jpy Dis,,,,"61,48","61,48","61,67",,/borsa/etf/scheda/LU0136240974-XAMS.html?lang=it
Ubs Core Msci Usa Heur Ucits Etf Eur Acc,"53,93","-0,19",09:07:38,"53,93","53,93","54,03",,/borsa/etf/scheda/IE00BD4TYG73-ETFP.html?lang=it
Ubs Core Msci Usa Ucits Etf Usd Acc,,,,,,"35,525",,/borsa/etf/scheda/IE00BD4TXS21-ETFP.html?lang=it
Ubs Core Msci Usa Ucits Etf Usd Dis,,,,"147,67","147,67","147,78",,/borsa/etf/scheda/IE00B77D4428-XAMS.html?lang=it
Ubs Core Msci Usa Ucits Etf Usd Dis,,,,,,"147,77",,/borsa/etf/scheda/IE00B77D4428-ETFP.html?lang=it
Ubs Core Msci World Ucits Etf Heur Acc,"5,036","-0,24",09:47:37,"5,036","5,037","5,048",,/borsa/etf/scheda/IE000TB15RC6-ETFP.html?lang=it
Ubs Core Msci World Ucits Etf Usd Acc,"36,29","+0,00",09:49:21,"36,255","36,29","36,29",,/borsa/etf/scheda/IE00BD4TXV59-ETFP.html?lang=it
Ubs Core S&P 500 Ucits Etf Usd Acc,"116,90","-0,03",09:18:46,"116,90","116,90","116,93",,/borsa/etf/scheda/IE00BD4TXW66-ETFP.html?lang=it
Ubs Core S&P 500 Ucits Etf Usd Dis,"98,062","-0,10",10:09:37,"98,062","98,112","98,163",,/borsa/etf/scheda/IE00B7K93397-XAMS.html?lang=it
Ubs Core S&P 500 Ucits Etf Usd Dis,,,,,,"98,16",,/borsa/etf/scheda/IE00B7K93397-ETFP.html?lang=it
Ubs Eur Aaa Clo Ucits Etf Eur Acc,,,,,,"10,268",,/borsa/etf/scheda/LU3028243122-ETFP.html?lang=it
Ubs Eur Overnight Rate Sf Ucits Etf Eur Acc,,,,,,"5,106",,/borsa/etf/scheda/IE0006BDZN36-ETFP.html?lang=it
Ubs Eur Treasury Yield Plus Ucits Etf Eur Acc,,,,,,"10,022",,/borsa/etf/scheda/LU3079566835-ETFP.html?lang=it
Ubs Eur Ultra-Short Bond Screened Ucits Etf Eur Acc,"5,324","-0,04",09:04:05,"5,324","5,324","5,326",,/borsa/etf/scheda/IE000RW7V8Q4-ETFP.html?lang=it
Ubs Euro Stoxx 50 Esg Ucits Etf Eur Dis,,,,,,"21,66",,/borsa/etf/scheda/LU1971906802-ETFP.html?lang=it
Ubs Euro Stoxx 50 Ucits Etf Eur Dis,"59,37","-0,49",09:24:51,"59,34","59,37","59,66",,/borsa/etf/scheda/LU0136234068-ETFP.html?lang=it
Ubs Euro Stoxx 50 Ucits Etf Eur Dis,"59,37","-0,47",09:24:52,"59,29","59,37","59,65",,/borsa/etf/scheda/LU0136234068-XAMS.html?lang=it
Ubs Factor Msci Emu Low Volatility Ucits Etf Eur Dis,,,,"18,756","18,756","18,80",,/borsa/etf/scheda/LU1215454460-XAMS.html?lang=it
Ubs Factor Msci Emu Low Volatility Ucits Etf Eur Dis,,,,,,"18,796",,/borsa/etf/scheda/LU1215454460-ETFP.html?lang=it
Ubs Factor Msci Emu Prime Value Screened Ucits Etf Eur Dis,"23,765","+0,23",09:04:18,"23,765","23,765","23,71",,/borsa/etf/scheda/LU1215452928-ETFP.html?lang=it
Ubs Factor Msci Emu Prime Value Screened Ucits Etf Eur Dis,,,,"23,775","23,775","23,715",,/borsa/etf/scheda/LU1215452928-XAMS.html?lang=it
Ubs Factor Msci Emu Quality Screened Ucits Etf Eur Dis,,,,,,"26,165",,/borsa/etf/scheda/LU1215451524-ETFP.html?lang=it
Ubs Factor Msci Emu Quality Screened Ucits Etf Eur Dis,,,,"26,095","26,095","26,19",,/borsa/etf/scheda/LU1215451524-XAMS.html?lang=it
Ubs Factor Msci Usa Low Volatility Ucits Etf Heur Acc,,,,"29,94","29,94","30,02",,/borsa/etf/scheda/IE00BWT3KJ20-XAMS.html?lang=it
Ubs Factor Msci Usa Low Volatility Ucits Etf Heur Acc,,,,,,"30,015",,/borsa/etf/scheda/IE00BWT3KJ20-ETFP.html?lang=it
Ubs Factor Msci Usa Low Volatility Ucits Etf Usd Dis,,,,"29,10","29,10","29,135",,/borsa/etf/scheda/IE00BX7RQY03-XAMS.html?lang=it
Ubs Factor Msci Usa Low Volatility Ucits Etf Usd Dis,,,,,,"29,13",,/borsa/etf/scheda/IE00BX7RQY03-ETFP.html?lang=it
Ubs Factor Msci Usa Prime Value Screened Ucits Etf,,,,"32,915","32,915","32,875",,/borsa/etf/scheda/IE00BWT3KL42-XAMS.html?lang=it
Ubs Factor Msci Usa Prime Value Screened Ucits Etf Usd Dis,,,,"34,425","34,425","34,325",,/borsa/etf/scheda/IE00BX7RR706-XAMS.html?lang=it
Ubs Factor Msci Usa Prime Value Screened Ucits Etf Usd Dis,,,,,,"34,335",,/borsa/etf/scheda/IE00BX7RR706-ETFP.html?lang=it
Ubs Factor Msci Usa Quality Screened Ucits Etf Heur Acc,,,,"49,035","49,035","49,085",,/borsa/etf/scheda/IE00BWT3KN65-XAMS.html?lang=it
Ubs Factor Msci Usa Quality Screened Ucits Etf Heur Acc,,,,,,"49,085",,/borsa/etf/scheda/IE00BWT3KN65-ETFP.html?lang=it
Ubs Factor Msci Usa Quality Screened Ucits Etf Usd Dis,,,,"54,39","54,39","54,37",,/borsa/etf/scheda/IE00BX7RRJ27-XAMS.html?lang=it
Ubs Factor Msci Usa Quality Screened Ucits Etf Usd Dis,"54,44","+0,13",10:04:49,"54,44","54,49","54,37",,/borsa/etf/scheda/IE00BX7RRJ27-ETFP.html?lang=it
Ubs Factor Msci World Selection Minimum Volatility Ucits Etf Usd Acc,,,,,,"124,68",,/borsa/etf/scheda/IE000EJ2EHO7-ETFP.html?lang=it
Ubs Ftse 100 Ucits Etf Gbp Dis,,,,,,"111,76",,/borsa/etf/scheda/LU0136242590-ETFP.html?lang=it
Ubs Ftse Epra Nareit Developed Green Ucits Etf Usd Dis,,,,,,"106,60",,/borsa/etf/scheda/IE000H3AH951-ETFP.html?lang=it
Ubs Global Gender Equality Ucits Etf Heur Acc,,,,,,"27,12",,/borsa/etf/scheda/IE00BDR5H073-ETFP.html?lang=it
Ubs Global Gender Equality Ucits Etf Usd Dis,"18,784","+0,87",09:59:14,"18,766","18,806","18,622",,/borsa/etf/scheda/IE00BDR5GT91-ETFP.html?lang=it
Ubs Global Green Bond Esg 1-10 Ucits Etf Heur Acc,,,,,,"10,492",,/borsa/etf/scheda/LU2484583302-ETFP.html?lang=it
Ubs Global Green Bond Esg 1-10 Ucits Etf Usd Acc,,,,,,"10,13",,/borsa/etf/scheda/LU2484583138-ETFP.html?lang=it
Ubs J.P. Morgan Cny China Gov 1-10 Ucits Etf Usd Acc,"11,68","-0,05",10:00:31,"11,68","11,68","11,686",,/borsa/etf/scheda/LU2095995895-ETFP.html?lang=it
Ubs J.P. Morgan Em Multi-Factor Enhanced Local Currency Bond Ucits Etf Usd Dis,"11,404","-0,19",09:47:09,"11,404","11,434","11,426",,/borsa/etf/scheda/LU1720938841-ETFP.html?lang=it
Ubs J.P. Morgan Emu Gov Esg Liquid Bond Ucits Etf Eur Acc,"9,934","-0,11",09:59:03,"9,929","9,934","9,945",,/borsa/etf/scheda/LU2194286006-ETFP.html?lang=it
Ubs J.P. Morgan Global Gov Esg Liquid Bond Ucits Etf Heur Acc,,,,,,"10,576",,/borsa/etf/scheda/LU1974694553-ETFP.html?lang=it
Ubs J.P. Morgan Global Gov Esg Liquid Bond Ucits Etf Usd Acc,"8,289","-0,18",09:44:41,"8,289","8,289","8,304",,/borsa/etf/scheda/LU1974693662-ETFP.html?lang=it
Ubs J.P. Morgan Usd Em Diversified Bond 1-5 Ucits Etf Heur Acc,"12,83","-0,22",09:49:05,"12,83","12,91","12,858",,/borsa/etf/scheda/LU1645386480-ETFP.html?lang=it
Ubs J.P. Morgan Usd Em Diversified Bond 1-5 Ucits Etf Usd Dis,,,,,,"9,481",,/borsa/etf/scheda/LU1645385839-ETFP.html?lang=it
Ubs J.P. Morgan Usd Em Ig Screened Diversified Bond Ucits Etf Heur Acc,,,,,,"11,352",,/borsa/etf/scheda/LU1974696418-ETFP.html?lang=it
Ubs J.P. Morgan Usd Em Ig Screened Diversified Bond Ucits Etf Usd Acc,,,,,,"12,13",,/borsa/etf/scheda/LU1974695790-ETFP.html?lang=it
Ubs Msci Ac Asia Ex Japan Sf Ucits Etf Usd Acc,"222,75","-0,61",10:10:01,"222,69","222,75","224,12",,/borsa/etf/scheda/IE00B7WK2W23-ETFP.html?lang=it
Ubs Msci Acwi Climate Paris Aligned Ucits Etf Usd Acc,,,,,,"19,446",,/borsa/etf/scheda/IE00BN4Q0P93-ETFP.html?lang=it
Ubs Msci Acwi Sf Ucits Etf Heur Acc,"261,35","-0,38",10:16:10,"261,35","261,46","262,34",,/borsa/etf/scheda/IE00BYM11K57-ETFP.html?lang=it
Ubs Msci Acwi Sf Ucits Etf Usd Acc,"210,63","-0,14",09:44:47,"210,59","210,63","210,93",,/borsa/etf/scheda/IE00BYM11H29-ETFP.html?lang=it
Ubs Msci Acwi Socially Responsible Ucits Etf Heur Acc,"20,54","-0,29",10:04:49,"20,54","20,54","20,60",,/borsa/etf/scheda/IE00BDR55927-ETFP.html?lang=it
Ubs Msci Acwi Socially Responsible Ucits Etf Heur Acc,,,,"20,55","20,55","20,595",,/borsa/etf/scheda/IE00BDR55927-XAMS.html?lang=it
Ubs Msci Acwi Socially Responsible Ucits Etf Usd Acc,"23,72","-0,17",09:44:33,"23,72","23,72","23,76",,/borsa/etf/scheda/IE00BDR55471-ETFP.html?lang=it
Ubs Msci Acwi Universal Ucits Etf Usd Dis,"19,61","-0,27",09:07:01,"19,61","19,61","19,664",,/borsa/etf/scheda/IE00BDQZMX67-ETFP.html?lang=it
Ubs Msci Australia Ucits Etf Aud Acc,"32,43","-0,15",10:11:02,"32,43","32,465","32,48",,/borsa/etf/scheda/IE00BD4TY451-ETFP.html?lang=it
Ubs Msci Australia Ucits Etf Heur Acc,"23,265","-0,28",09:04:25,"23,265","23,265","23,33",,/borsa/etf/scheda/IE00BWT3KS11-XAMS.html?lang=it
Ubs Msci Australia Ucits Etf Heur Acc,"23,295","-0,17",09:26:54,"23,295","23,295","23,335",,/borsa/etf/scheda/IE00BWT3KS11-ETFP.html?lang=it
Ubs Msci Canada Ucits Etf Cad Acc,"25,035","-0,08",09:49:26,"24,99","25,035","25,055",,/borsa/etf/scheda/LU0950672807-ETFP.html?lang=it
Ubs Msci Canada Ucits Etf Cad Dis,"54,38","-0,26",09:44:32,"54,38","54,38","54,52",,/borsa/etf/scheda/LU0446734872-ETFP.html?lang=it
Ubs Msci Canada Ucits Etf Cad Dis,,,,"54,357","54,357","54,53",,/borsa/etf/scheda/LU0446734872-XAMS.html?lang=it
Ubs Msci Canada Ucits Etf Heur Acc,,,,,,"38,765",,/borsa/etf/scheda/LU1130155606-ETFP.html?lang=it
Ubs Msci Canada Ucits Etf Heur Acc,"38,58","-0,46",09:04:11,"38,58","38,613","38,76",,/borsa/etf/scheda/LU1130155606-XAMS.html?lang=it
Ubs Msci China A Sf Ucits Etf Usd Acc,"150,40","-0,05",10:10:57,"150,40","150,77","150,48",,/borsa/etf/scheda/IE00BKFB6K94-ETFP.html?lang=it
Ubs Msci China Universal Ucits Etf Usd Dis,,,,,,"9,445",,/borsa/etf/scheda/LU1953188833-ETFP.html?lang=it
Ubs Msci Em Climate Paris Aligned Ucits Etf Usd Acc,,,,,,"15,036",,/borsa/etf/scheda/IE00BN4Q1675-ETFP.html?lang=it
Ubs Msci Em Ex China Socially Responsible Ucits Etf Usd Acc,,,,,,"7,973",,/borsa/etf/scheda/IE00BNC0MH93-ETFP.html?lang=it
Ubs Msci Em Sf Ucits Etf Usd Acc,"69,47","-0,54",09:04:01,"69,47","69,47","69,85",,/borsa/etf/scheda/IE00B3Z3FS74-ETFP.html?lang=it
Ubs Msci Em Socially Responsible Ucits Etf Usd Acc,,,,,,"23,705",,/borsa/etf/scheda/LU1048313974-ETFP.html?lang=it
Ubs Msci Em Socially Responsible Ucits Etf Usd Dis,"17,736","-1,66",09:56:54,"17,726","17,736","18,035",,/borsa/etf/scheda/LU1048313891-XAMS.html?lang=it
Ubs Msci Em Socially Responsible Ucits Etf Usd Dis,"17,752","-1,57",09:04:14,"17,752","17,752","18,036",,/borsa/etf/scheda/LU1048313891-ETFP.html?lang=it
Ubs Msci Emu Climate Paris Aligned Ucits Etf Eur Acc,,,,,,"17,53",,/borsa/etf/scheda/IE00BN4Q0L55-ETFP.html?lang=it
Ubs Msci Emu Select Factor Mix Ucits Etf Eur Acc,,,,,,"17,68",,/borsa/etf/scheda/LU1804202403-ETFP.html?lang=it
Ubs Msci Emu Socially Responsible Ucits Etf Eur Acc,"32,41","-0,48",10:15:13,"32,41","32,41","32,565",,/borsa/etf/scheda/LU0950674761-ETFP.html?lang=it
Ubs Msci Emu Socially Responsible Ucits Etf Eur Dis,"135,58","-0,43",09:20:35,"135,52","135,72","136,16",,/borsa/etf/scheda/LU0629460675-XAMS.html?lang=it
Ubs Msci Emu Socially Responsible Ucits Etf Eur Dis,"135,72","-0,31",09:12:26,"135,52","135,72","136,14",,/borsa/etf/scheda/LU0629460675-ETFP.html?lang=it
Ubs Msci Emu Universal Ucits Etf Eur Acc,,,,,,"25,125",,/borsa/etf/scheda/IE00BNC0M913-ETFP.html?lang=it
Ubs Msci Emu Value Ucits Etf Eur Dis,,,,,,"60,34",,/borsa/etf/scheda/LU0446734369-ETFP.html?lang=it
Ubs Msci Europe Climate Paris Aligned Ucits Etf Eur Acc,,,,,,"18,086",,/borsa/etf/scheda/IE00BN4Q0933-ETFP.html?lang=it
Ubs Msci Europe Socially Responsible Ucits Etf Eur Acc,"17,078","-0,72",09:07:03,"17,078","17,078","17,202",,/borsa/etf/scheda/LU2206597804-ETFP.html?lang=it
Ubs Msci Europe Socially Responsible Ucits Etf Heur Acc,,,,,,"16,848",,/borsa/etf/scheda/LU2206598109-ETFP.html?lang=it
Ubs Msci India Sf Ucits Etf Usd Acc,,,,,,"7,768",,/borsa/etf/scheda/IE000N70F6V6-ETFP.html?lang=it
Ubs Msci India Universal Ucits Etf Usd Dis,,,,,,"7,932",,/borsa/etf/scheda/IE000MZFIJ99-ETFP.html?lang=it
Ubs Msci Japan Climate Paris Aligned Ucits Etf Ir-Heur Acc,,,,,,"22,88",,/borsa/etf/scheda/IE000JHYO4T6-ETFP.html?lang=it
Ubs Msci Japan Climate Paris Aligned Ucits Etf Jpy Acc,,,,,,"15,596",,/borsa/etf/scheda/IE00BN4Q0X77-ETFP.html?lang=it
Ubs Msci Japan Socially Responsible Ucits Etf Heur Acc,,,,,,"30,97",,/borsa/etf/scheda/LU1273488715-ETFP.html?lang=it
Ubs Msci Japan Socially Responsible Ucits Etf Jpy Dis,"26,495","-0,69",09:25:05,"26,495","26,495","26,68",,/borsa/etf/scheda/LU1230561679-ETFP.html?lang=it
Ubs Msci Japan Socially Responsible Ucits Etf Jpy Dis,,,,"26,461","26,461","26,676",,/borsa/etf/scheda/LU1230561679-XAMS.html?lang=it
Ubs Msci Japan Universal Ucits Etf Jpy Acc,,,,,,"10,752",,/borsa/etf/scheda/IE00BNC0MD55-ETFP.html?lang=it
Ubs Msci Pacific Ex Japan Imi Socially Responsible Ucits Etf Heur Acc,,,,,,"19,964",,/borsa/etf/scheda/IE000BAF6X29-ETFP.html?lang=it
Ubs Msci Pacific Ex Japan Imi Socially Responsible Ucits Etf Usd Acc,,,,,,"17,466",,/borsa/etf/scheda/IE000BKMMHF9-ETFP.html?lang=it
Ubs Msci Pacific Ex Japan Ucits Etf Usd Dis,,,,"46,37","46,37","46,54",,/borsa/etf/scheda/LU0446734526-XAMS.html?lang=it
Ubs Msci Pacific Ex Japan Ucits Etf Usd Dis,,,,,,"46,535",,/borsa/etf/scheda/LU0446734526-ETFP.html?lang=it
Ubs Msci Pacific Socially Responsible Ucits Etf Usd Dis,"77,15","-0,58",09:46:27,"77,13","77,15","77,60",,/borsa/etf/scheda/LU0629460832-XAMS.html?lang=it
Ubs Msci Pacific Socially Responsible Ucits Etf Usd Dis,"77,25","-0,43",09:07:49,"77,25","77,27","77,58",,/borsa/etf/scheda/LU0629460832-ETFP.html?lang=it
Ubs Msci Switzerland 20/35 Ucits Etf Chf Acc,"33,93","+0,94",09:33:33,"33,745","33,94","33,615",,/borsa/etf/scheda/LU0977261329-ETFP.html?lang=it
Ubs Msci Switzerland 20/35 Ucits Etf Heur Acc,,,,,,"18,682",,/borsa/etf/scheda/LU1169830103-ETFP.html?lang=it
Ubs Msci United Kingdom Ucits Etf Gbp Acc,"49,00","-0,43",10:20:55,"49,00","49,09","49,21",,/borsa/etf/scheda/LU0950670850-ETFP.html?lang=it
Ubs Msci United Kingdom Ucits Etf Heur Acc,"21,505","-0,69",09:04:17,"21,505","21,505","21,655",,/borsa/etf/scheda/LU1169821292-ETFP.html?lang=it
Ubs Msci Usa Climate Paris Aligned Ucits Etf Usd Acc,,,,,,"21,025",,/borsa/etf/scheda/IE00BN4Q0602-ETFP.html?lang=it
Ubs Msci Usa Nsl Ucits Etf Usd Acc,,,,,,"240,84",,/borsa/etf/scheda/IE000OULL4R4-ETFP.html?lang=it
Ubs Msci Usa Select Factor Mix Ucits Etf Heur Acc,,,,,,"29,64",,/borsa/etf/scheda/IE00BDGV0746-ETFP.html?lang=it
Ubs Msci Usa Select Factor Mix Ucits Etf Usd Dis,,,,,,"34,705",,/borsa/etf/scheda/IE00BDGV0308-ETFP.html?lang=it
Ubs Msci Usa Selection Ucits Etf Usd Acc,,,,,,"239,99",,/borsa/etf/scheda/IE00063GNWK1-ETFP.html?lang=it
Ubs Msci Usa Small Cap Selection Ucits Etf Usd Acc,,,,,,"178,85",,/borsa/etf/scheda/IE000XFXBGR0-ETFP.html?lang=it
Ubs Msci Usa Socially Responsible Ucits Etf Heur Acc,"20,935","-0,36",09:30:00,"20,935","20,935","21,01",,/borsa/etf/scheda/IE00BJXT3G33-ETFP.html?lang=it
Ubs Msci Usa Socially Responsible Ucits Etf Heur Dis,"30,74","-0,34",09:30:00,"30,735","30,74","30,845",,/borsa/etf/scheda/LU1280303014-XAMS.html?lang=it
Ubs Msci Usa Socially Responsible Ucits Etf Heur Dis,"30,74","-0,36",09:30:00,"30,74","30,74","30,85",,/borsa/etf/scheda/LU1280303014-ETFP.html?lang=it
Ubs Msci Usa Socially Responsible Ucits Etf Usd Acc,"19,586","-0,20",09:35:53,"19,586","19,586","19,626",,/borsa/etf/scheda/IE00BJXT3C94-ETFP.html?lang=it
Ubs Msci Usa Socially Responsible Ucits Etf Usd Dis,"227,49","-0,28",09:06:17,"227,49","227,49","228,12",,/borsa/etf/scheda/LU0629460089-ETFP.html?lang=it
Ubs Msci Usa Socially Responsible Ucits Etf Usd Dis,"227,65","-0,20",09:56:47,"227,45","227,65","228,10",,/borsa/etf/scheda/LU0629460089-XAMS.html?lang=it
Ubs Msci Usa Tech 125 Universal Ucits Etf Usd Acc,,,,,,"17,378",,/borsa/etf/scheda/IE0003B4BV34-ETFP.html?lang=it
Ubs Msci Usa Ucits Etf Usd Dis,"586,93","-0,10",09:08:08,"586,93","587,12","587,54",,/borsa/etf/scheda/LU0136234654-ETFP.html?lang=it
Ubs Msci Usa Universal Ucits Etf Usd Acc,,,,,,"19,744",,/borsa/etf/scheda/IE00BNC0M350-ETFP.html?lang=it
Ubs Msci Usa Value Ucits Etf Usd Dis,,,,,,"110,81",,/borsa/etf/scheda/IE00B78JSG98-ETFP.html?lang=it
Ubs Msci World Ex Usa Climate Paris Aligned Ucits Etf Usd Acc,,,,,,"21,925",,/borsa/etf/scheda/IE00BN4Q0370-ETFP.html?lang=it
Ubs Msci World Ex Usa Ucits Etf Usd A-Acc,,,,,,"14,084",,/borsa/etf/scheda/LU2807512947-ETFP.html?lang=it
Ubs Msci World Selection Ucits Etf Heur Acc,,,,,,"243,56",,/borsa/etf/scheda/IE0009W21NT4-ETFP.html?lang=it
Ubs Msci World Selection Ucits Etf Usd Acc,,,,,,"224,51",,/borsa/etf/scheda/IE000TG1LGI4-ETFP.html?lang=it
Ubs Msci World Small Cap Socially Responsible Ucits Etf Usd Acc,"10,632","-0,36",09:09:22,"10,632","10,632","10,67",,/borsa/etf/scheda/IE00BKSCBX74-ETFP.html?lang=it
Ubs Msci World Socially Responsible Ucits Etf Heur Acc,"17,216","-0,53",09:23:23,"17,216","17,218","17,308",,/borsa/etf/scheda/IE00BK72HM96-ETFP.html?lang=it
Ubs Msci World Socially Responsible Ucits Etf Usd Acc,"22,16","-0,47",09:30:52,"22,16","22,18","22,265",,/borsa/etf/scheda/IE00BK72HJ67-ETFP.html?lang=it
Ubs Msci World Socially Responsible Ucits Etf Usd Acc,"32,84","-0,50",09:04:24,"32,84","32,84","33,005",,/borsa/etf/scheda/LU0950674332-ETFP.html?lang=it
Ubs Msci World Socially Responsible Ucits Etf Usd Dis,"162,27","-0,49",10:07:57,"162,27","162,40","163,07",,/borsa/etf/scheda/LU0629459743-XAMS.html?lang=it
Ubs Msci World Socially Responsible Ucits Etf Usd Dis,,,,,,"163,06",,/borsa/etf/scheda/LU0629459743-ETFP.html?lang=it
Ubs Msci World Ucits Etf Usd Dis,,,,,,"396,36",,/borsa/etf/scheda/LU0340285161-ETFP.html?lang=it
Ubs S&P 500 Esg Elite Ucits Etf Heur Acc,"18,348","-0,22",09:30:00,"18,348","18,348","18,388",,/borsa/etf/scheda/IE00BLSN7W87-ETFP.html?lang=it
Ubs S&P 500 Esg Elite Ucits Etf Usd Acc,,,,,,"20,805",,/borsa/etf/scheda/IE00BLSN7P11-ETFP.html?lang=it
Ubs S&P 500 Scored & Screened Ucits Etf Heur Acc,"39,525","-0,20",09:43:51,"39,505","39,53","39,605",,/borsa/etf/scheda/IE00BHXMHQ65-ETFP.html?lang=it
Ubs S&P 500 Scored & Screened Ucits Etf Usd Acc,"44,75","-0,06",09:32:50,"44,73","44,75","44,775",,/borsa/etf/scheda/IE00BHXMHL11-ETFP.html?lang=it
Ubs S&P Dividend Aristocrats Esg Elite Ucits Etf Heur Dis,,,,,,"12,65",,/borsa/etf/scheda/IE00BM9TV208-ETFP.html?lang=it
Ubs S&P Dividend Aristocrats Esg Elite Ucits Etf Usd Dis,"10,594","-0,41",09:04:29,"10,594","10,594","10,638",,/borsa/etf/scheda/IE00BMP3HG27-XAMS.html?lang=it
Ubs S&P Dividend Aristocrats Esg Elite Ucits Etf Usd Dis,,,,,,"10,634",,/borsa/etf/scheda/IE00BMP3HG27-ETFP.html?lang=it
Ubs S&P Usa Dividend Aristocrats Esg Elite Ucits Etf Heur Dis,,,,,,"3,3285",,/borsa/etf/scheda/IE000S6476U8-ETFP.html?lang=it
Ubs S&P Usa Dividend Aristocrats Esg Elite Ucits Etf Usd Dis,,,,,,"3,6235",,/borsa/etf/scheda/IE000JQ2IJD3-ETFP.html?lang=it
Ubs Sbi® Foreign Aaa-Bbb 1-5 Esg Ucits Etf Chf Dis,,,,,,"12,636",,/borsa/etf/scheda/LU0879397742-ETFP.html?lang=it
Ubs Sbi® Foreign Aaa-Bbb 5-10 Esg Ucits Etf Chf Dis,"15,11","-0,18",09:05:00,"15,11","15,11","15,138",,/borsa/etf/scheda/LU0879399441-ETFP.html?lang=it
Ubs Solactive China Technology Ucits Etf Heur Acc,"6,267","-2,35",09:47:09,"6,267","6,287","6,418",,/borsa/etf/scheda/LU2265794946-ETFP.html?lang=it
Ubs Solactive China Technology Ucits Etf Usd Acc,"6,803","-2,28",09:39:39,"6,782","6,808","6,962",,/borsa/etf/scheda/LU2265794276-ETFP.html?lang=it
Ubs Solactive Global Pure Gold Miners Ucits Etf Usd Dis,"48,475","-1,05",09:04:01,"48,475","48,475","48,99",,/borsa/etf/scheda/IE00B7KMNP07-ETFP.html?lang=it
Ubs Solactive Us Listed Gold & Silver Miners Ucits Etf Usd Acc,"14,364","-1,75",10:09:21,"14,30","14,408","14,62",,/borsa/etf/scheda/IE000EPIJ442-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds 1-5 Ucits Etf Eur H Acc,,,,,,"9,804",,/borsa/etf/scheda/LU3065094974-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds 1-5 Ucits Etf Heur Dis,,,,,,"7,195",,/borsa/etf/scheda/LU3065090717-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds 1-5 Ucits Etf Usd Acc,,,,,,"7,898",,/borsa/etf/scheda/LU3065087333-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds 5-10 Ucits Etf Heur Acc,,,,,,"5,108",,/borsa/etf/scheda/LU2880762948-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds 5-10 Ucits Etf Usd Acc,"4,8525","-0,03",09:50:43,"4,8525","4,8525","4,854",,/borsa/etf/scheda/LU2880762781-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds Ucits Etf Heur Acc,"10,196","+0,04",09:56:22,"10,196","10,196","10,192",,/borsa/etf/scheda/LU1852211991-ETFP.html?lang=it
Ubs Sustainable Development Bank Bonds Ucits Etf Usd Acc,,,,,,"10,686",,/borsa/etf/scheda/LU1852211215-ETFP.html?lang=it
